2836	高雄銀
2838	聯邦銀
2845	遠東銀
2849	安泰銀
2850	新產
2851	中再保
2852	第一保
2855	統一證
2867	三商壽
2880	華南金
2881	富邦金
2882	國泰金
2883	開發金
2884	玉山金
2885	元大金
2886	兆豐金
2887	台新金
2888	新光金
2889	國票金
2890	永豐金
2891	中信金
2892	第一金
2897	王道銀行
2901	欣欣
2903	遠百
2904	匯僑
2905	三商
2906	高林
2908	特力
2910	統領
2911	麗嬰房
2912	統一超
2913	農林
2915	潤泰全
2923	鼎固-KY
2929	淘帝-KY
2939	凱羿-KY
2945	三商家購
3002	歐格
3003	健和興
3004	豐達科
3005	神基
3006	晶豪科
3008	大立光
3010	華立
3011	今皓
3013	晟銘電
3014	聯陽
3015	全漢
3016	嘉晶
3017	奇鋐
3018	隆銘綠能
3019	亞光
3021	鴻名
3022	威強電
3023	信邦
3024	憶聲
3025	星通
3026	禾伸堂
3027	盛達
3028	增你強
3029	零壹
3030	德律
3031	佰鴻
3032	偉訓
3033	威健
3034	聯詠
3035	智原
3036	文曄
3037	欣興
3038	全台
3040	遠見
3041	揚智
3042	晶技
3043	科風
3044	健鼎
3045	台灣大
3046	建��
3047	訊舟
3048	益登
3049	精金
3050	鈺德
3051	力特
3052	夆典
3054	立萬利
3055	蔚華科
3056	富華新
3057	喬鼎
3058	立德
3059	華晶科
3060	銘異
3062	建漢
3090	日電貿
3092	鴻碩
3094	聯傑
3130	一零四
3138	耀登
3149	正達
3164	景岳
3167	大量
3189	景碩
3209	全科
3229	晟鈦
3231	緯創
3257	虹冠電
3266	昇陽
3296	勝德
3305	昇貿
3308	聯德
3311	閎暉
3312	弘憶股
3321	同泰
3338	泰碩
3346	麗清
3356	奇偶
3376	新日興
3380	明泰
3406	玉晶光
3413	京鼎
3416	融程電
3419	譁裕
3432	台端
3437	榮創
3443	創意
3447	展達
3450	聯鈞
3454	晶睿
3481	群創
3494	誠研
3501	維熹
3504	揚明光
3515	華擎
3518	柏騰
3528	安馳
3530	晶相光
3532	台勝科
3533	嘉澤
3535	晶彩科
3543	州巧
3545	敦泰
3550	聯穎
3557	嘉威
3563	牧德
3576	聯合再生
3583	辛耘
3588	通嘉
3591	艾笛森
3592	瑞鼎
3593	力銘
3596	智易
3605	宏致
3607	谷崧
3617	碩天
3622	洋華
3645	達邁
3652	精聯
3653	健策
3661	世芯-KY
3665	貿聯-KY
3669	圓展
3673	TPK-KY
3679	新至陞
3686	達能
3694	海華
3701	大眾控
3702	大聯大
3703	欣陸
3704	合勤控
3705	永信
3706	神達
3708	上緯投控
3711	日月光投控
3712	永崴投控
3714	富采
3715	定穎投控
4104	佳醫
4106	雃博
4108	懷特
4119	旭富
4133	亞諾法
4137	麗豐-KY
4142	國光生
4148	全宇生技-KY
4155	訊映
4164	承業醫
4190	佐登-KY
4306	炎洲
4414	如興
4426	利勤
4438	廣越
4439	冠星-KY
4440	宜新實業
4526	東台
4532	瑞智
4536	拓凱
4540	全球傳動
4545	銘鈺
4551	智伸科
4552	力達-KY
4555	氣立
4557	永新-KY
4560	強信-KY
4562	穎漢
4564	元翎
4566	時碩工業
4569	六方科-KY
4571	鈞興-KY
4572	駐龍
4576	大銀微系統
4581	光隆精密-KY
4583	台灣精銳
4588	玖鼎電力
4720	德淵
4722	國精化
4736	泰博
4737	華廣
4739	康普
4746	台耀
4755	三福化
4763	材料-KY
4764	雙鍵
4766	南寶
4770	上品
4807	日成-KY
4904	遠傳
4906	正文
4912	聯德控股-KY
4915	致伸
4916	事欣科
4919	新唐
4927	泰鼎-KY
4930	燦星網
4934	太極
4935	茂林-KY
4938	和碩
4942	嘉彰
4943	康控-KY
4952	凌通
4956	光鋐
4958	臻鼎-KY
4960	誠美材
4961	天鈺
4967	十銓
4968	立積
4976	佳凌
4977	眾達-KY
4989	榮科
4994	傳奇
4999	鑫禾
5007	三星
5203	訊連
5215	科嘉-KY
5222	全訊
5225	東科-KY
5234	達興材料
5243	乙盛-KY
5244	弘凱
5258	虹堡
5269	祥碩
5283	禾聯碩
5284	jpp-KY
5285	界霖
5288	豐祥-KY
5292	華懋
5306	桂盟
5388	中磊
5434	崇越
5469	瀚宇博
5471	松翰
5484	慧友
5515	建國
5519	隆大
5521	工信
5522	遠雄
5525	順天
5531	鄉林
5533	皇鼎
5534	長虹
5538	東明-KY
5546	永固-KY
5607	遠雄港
5608	四維航
5706	鳳凰
5871	中租-KY
5876	上海商銀
5880	合庫金
5906	台南-KY
5907	大洋-KY
6005	群益證
6024	群益期
6108	競國
6112	邁達特
6115	鎰勝
6116	彩晶
6117	迎廣
6120	達運
6128	上福
6133	金橋
6136	富爾特
6139	亞翔
6141	柏承
6142	友勁
6152	百一
6153	嘉聯益
6155	鈞寶
6164	華興
6165	浪凡
6166	凌華
6168	宏齊
6176	瑞儀
6177	達麗
6183	關貿
6184	大豐電
6189	豐藝
6191	精成科
6192	巨路
6196	帆宣
6197	佳必琪
6201	亞弘電
6202	盛群
6205	詮欣
6206	飛捷
6209	今國光
6213	聯茂
6214	精誠
6215	和椿
6216	居易
6224	聚鼎
6225	天瀚
6226	光鼎
6230	尼得科超眾
6235	華孚
6239	力成
6243	迅杰
6257	矽格
6269	台郡
6271	同欣電
6277	宏正
6278	台表科
6281	全國電
6282	康舒
6283	淳安
6285	啟��
6288	聯嘉
6405	悅城
6409	旭隼
6412	群電
6414	樺漢
6415	矽力*-KY
6416	瑞祺電通
6426	統新
6431	光麗-KY
6438	迅得
6442	光聖
6443	元晶
6446	藥華藥
6449	鈺邦
6451	訊芯-KY
6456	GIS-KY
6464	台數科
6472	保瑞
6477	安集
6491	晶碩
6504	南六
6505	台塑化
6515	穎崴
6525	捷敏-KY
6526	達發
6531	愛普*
6533	晶心科
6541	泰福-KY
6550	北極星藥業-KY
6552	易華電
6558	興能高
6573	虹揚-KY
6579	研揚
6581	鋼聯
6582	申豐
6585	鼎基
6591	動力-KY
6592	和潤企業
6598	ABC-KY
6605	帝寶
6606	建德工業
6625	必應
6641	基士德-KY
6655	科定
6657	華安
6658	聯策
6666	羅麗芬-KY
6668	中揚光
6669	緯穎
6670	復盛應用
6671	三能-KY
6672	騰輝電子-KY
6674	鋐寶科技
6689	伊雲谷
6691	洋基工程
6695	芯鼎
6698	旭暉應材
6706	惠特
6715	嘉基
6719	力智
6742	澤米
6743	安普新
6753	龍德造船
6754	匯僑設計
6756	威鋒電子
6768	志強-KY
6770	力積電
6776	展�眥篕�
6781	AES-KY
6782	視陽
6789	采鈺
6790	永豐實
6792	詠業
6796	晉弘
6799	來頡
6805	富世達
6806	森崴能源
6807	峰源-KY
6830	汎銓
6834	天二科技
6835	圓裕
6861	睿生光電
6863	永道-KY
6901	鑽石投資
6906	現觀科
6916	華凌
6933	AMAX-KY
6937	天虹
8011	台通
8016	矽創
8021	尖點
8028	昇陽半導體
8033	雷虎
8039	台虹
8046	南電
8070	長華*
8072	陞泰
8081	致新
8101	華冠
8103	瀚荃
8104	錸寶
8105	凌巨
8110	華東
8112	至上
8114	振樺電
8131	福懋科
8150	南茂
8163	達方
8201	無敵
8210	勤誠
8213	志超
8215	明基材
8222	寶一
8249	菱光
8261	富鼎
8271	宇瞻
8341	日友
8367	建新國際
8374	羅昇
8404	百和興業-KY
8411	福貞-KY
8422	可寧衛
8429	金麗-KY
8438	昶昕
8442	威宏-KY
8443	阿瘦
8454	富邦媒
8462	柏文
8463	潤泰材
8464	億豐
8466	美吉吉-KY
8467	波力-KY
8473	山林水
8476	台境
8478	東哥遊艇
8481	政伸
8482	商億-KY
8488	吉源-KY
8499	鼎炫-KY
8926	台汽電
8940	新天地
8996	高力
9802	鈺齊-KY
9902	台火
9904	寶成
9905	大華
9906	欣巴巴
9907	統一實
9908	大台北
9910	豐泰
9911	櫻花
9912	偉聯
9914	美利達
9917	中保科
9918	欣天然
9919	康那香
9921	巨大
9924	福興
9925	新保
9926	新海
9927	泰銘
9928	中視
9929	秋雨
9930	中聯資源
9931	欣高
9933	中鼎
9934	成霖
9935	慶豐富
9937	全國
9938	百和
9939	宏全
9940	信義
9941	裕融
9942	茂順
9943	好樂迪
9944	新麗
9945	潤泰新
9946	三發地產
9955	佳龍
9958	世紀鋼
2254	巨鎧精密-創
2258	鴻華先進-創
2432	倚天酷��-創
6534	正瀚-創
6645	金萬林-創
6757	台灣虎航-創
6854	錼創科技-KY創
6869	雲豹能源-創
6873	泓德能源-創
6902	走著瞧-創
0050	元大台灣50
0051	元大中型100
0052	富邦科技
0053	元大電子
0055	元大MSCI金融
0056	元大高股息
0057	富邦摩台
0061	元大寶滬深
9103	美德醫療-DR
9105	泰金寶-DR
9110	越南控-DR
9136	巨騰-DR
